Unnamed: 0,address,city,floor,id,latitude,longitude,price,rooms,sq,year
10639,Bienczyce os Kombatantow,Krakow,4.0,23230.0,50.08894885,20.00454094116874,329900.0,2.0,33.0,1980.0
10640,Podgorze Bonarka Puszkarska,Krakow,4.0,18602.0,50.0238506,19.9601831,599912.0,3.0,73.16,2021.0
10641,Biaoeka,Warszawa,0.0,15358.0,52.3196649,21.0211773,620000.0,2.0,49.5,2020.0
10642,Debniki KlinyZacisze prof Bolesawa Wiktora Wicherkiewicza,Krakow,2.0,18512.0,49.999616,19.8965789,124000.0,2.0,49.0,1999.0
10643,Grzegorzki ul Fabryczna,Krakow,6.0,28916.0,50.058444,19.9702351,532005.0,1.0,36.69,2021.0
10644,rodmiecie Prandoty,Krakow,5.0,28476.0,50.0791121,19.949934073837213,389000.0,1.0,30.0,2020.0
10645,Bienczyce Osiedle Jagiellonskie,Krakow,4.0,24088.0,50.06165525,19.93365859224709,245000.0,1.0,25.2,1970.0
10646,Bronowice ul Stanczyka,Krakow,5.0,18376.0,50.0788285,19.8942504,400000.0,2.0,36.7,2022.0
10647,Ursynow Hawajska,Warszawa,2.0,7283.0,52.1502252,21.0408109,525000.0,2.0,47.9,1979.0
10648,Wola Muranow,Warszawa,1.0,6876.0,52.24033315,20.987097142274752,718130.0,3.0,62.63,2021.0
10649,Ursynow,Warszawa,0.0,10960.0,52.141039,21.0323214,1064000.0,3.0,77.6,1994.0
10650,rodmiecie,Krakow,1.0,20626.0,50.055,19.9430556,1300000.0,4.0,103.0,1920.0
10651,Zwierzyniec Wola Justowska,Krakow,1.0,29028.0,50.0650619,19.877649,1660000.0,4.0,138.86,2018.0
10652,rodmiecie Aleje Ujazdowskie,Warszawa,2.0,14719.0,52.2216062,21.0246579,2070300.0,3.0,69.0,1895.0
10653,Zoliborz Stary Zoliborz ul Augusta Cieszkowskiego,Warszawa,2.0,8075.0,52.2702117,20.9810786,1300000.0,3.0,86.6,1930.0
10654,Wilanow al Aleja Rzeczypospolitej,Warszawa,4.0,11456.0,52.1537994,21.0822817,2350000.0,5.0,140.87,2019.0
10655,Mokotow Sielce Piaseczynska,Warszawa,0.0,10831.0,52.1909766,21.0317945,2463720.0,4.0,117.32,2020.0
10656,Stare Miasto Garbary Garbary,Poznan,1.0,4019.0,52.4035144,16.9330211,477711.0,2.0,54.0,2020.0
10657,Wochy Aleja Dwudziestolatkow,Warszawa,3.0,11695.0,52.1927735,20.9690439,539000.0,3.0,48.5,1967.0
10658,Wochy Potrzebna,Warszawa,3.0,10896.0,52.2106843,20.9202427,565000.0,2.0,43.4,2018.0
10659,rodmiecie,Warszawa,0.0,16688.0,52.2328098,21.019067,1020000.0,3.0,67.56,1920.0
10660,Grzegorzki,Krakow,1.0,27095.0,50.06497215,19.968825516425383,512050.0,2.0,52.25,2021.0
10661,Bronowice Stanczyka,Krakow,10.0,24521.0,50.0788285,19.8942504,335000.0,1.0,29.0,2021.0
10662,Zoliborz ul Wadysawa Broniewskiego,Warszawa,3.0,8069.0,52.2672265,20.963825573453093,330000.0,1.0,26.0,1968.0
10663,Zwierzyniec Salwator Jozefa Ignacego Kraszewskiego,Krakow,0.0,29658.0,50.0559857,19.9189418,721999.0,3.0,64.0,1935.0
10664,Bronowice Osiedle Centrum B,Krakow,4.0,27408.0,50.0833247,19.869783648014888,426000.0,2.0,53.32,1955.0
10665,Stare Miasto Krupnicza,Krakow,3.0,29297.0,50.0469432,19.997153435836697,5750000.0,4.0,230.0,2008.0
10666,Podgorze Duchackie Wola Duchacka Sebastiana Klonowica,Krakow,5.0,25536.0,50.0197558,19.9528554,489000.0,2.0,49.4,2013.0
10667,maopolskie,Krakow,1.0,24050.0,50.0619474,19.9368564,399000.0,2.0,44.21,2021.0
10668,Wola,Warszawa,2.0,9148.0,52.2362379,20.9547815,768560.0,4.0,80.1,2021.0
10669,Bielany Jana Kasprowicza,Warszawa,2.0,8001.0,52.2818172,20.9493596,510000.0,3.0,49.13,1968.0
10670,Podgorze Duchackie Kurdwanow,Krakow,3.0,18961.0,50.0084756,19.9591527,600000.0,3.0,70.0,2007.0
10671,Stare Miasto,Poznan,6.0,4001.0,52.4087213,16.9336538,429000.0,3.0,63.4,1981.0
10672,Biaoeka Skarbka z Gor,Warszawa,0.0,8451.0,52.3228184,21.0576574,305000.0,1.0,35.0,2003.0
10673,Mistrzejowice ul Piasta Koodzieja,Krakow,9.0,22104.0,50.0986433,20.0132206,486000.0,2.0,45.0,2020.0
10674,Nowe Miasto Malta ul Katowicka,Poznan,3.0,5804.0,52.3973449,16.9619394,484852.5,2.0,58.77,2022.0
10675,Prsdnik Biay,Krakow,4.0,19663.0,50.1035684,19.9536031063012,350000.0,2.0,36.7,1974.0
10676,Wzgorza Krzesawickie Sandora Petofiego,Krakow,2.0,28569.0,50.0959517,20.0383162,450000.0,3.0,64.8,1991.0
10677,Mistrzejowice os Bohaterow Wrzenia,Krakow,3.0,19980.0,50.0987686,20.0125241,509000.0,3.0,53.5,1976.0
10678,Debniki KlinyZacisze Michaa Korpala,Krakow,1.0,19757.0,50.001012,19.9014249,599000.0,4.0,68.83,2008.0
10679,Debniki Stare Debniki ul Tadeusza Romanowicza,Krakow,1.0,22670.0,50.0470405,19.9635731,586867.0,1.0,46.21,2020.0
10680,Nowe Miasto Rataje,Poznan,0.0,851.0,52.3901295,16.9535909,982208.0,4.0,128.24,2021.0
10681,Wola Juliana Konstantego Ordona,Warszawa,0.0,8711.0,52.2247928,20.9525803,565411.0,2.0,49.95,2021.0
10682,Mokotow Wierzbno,Warszawa,1.0,7890.0,52.1926848,21.0107885,482000.0,1.0,38.2,1960.0
10683,Podgorze Duchackie Walerego Sawka,Krakow,1.0,24130.0,50.0242313,19.959569,389000.0,2.0,45.32,2020.0
10684,Wola,Warszawa,0.0,7912.0,52.2362379,20.9547815,760000.0,4.0,68.0,1961.0
10685,Mokotow ul Cybernetyki,Warszawa,4.0,14879.0,52.1775042,20.9878921,999000.0,4.0,83.79,2016.0
10686,Podgorze Duchackie Wielicka,Krakow,2.0,27028.0,50.0102971,20.00857,650000.0,3.0,57.0,1970.0
10687,Prsdnik Czerwony Ugorek Wodkowica Ugorek Meissnera Janickiego skowa Uanow Pszona,Krakow,3.0,20302.0,50.0785933,19.976505150000005,549000.0,3.0,56.1,1960.0
10688,Podgorze Stare Podgorze Kscik,Krakow,3.0,22886.0,50.0481266,19.9574154,429000.0,1.0,29.0,2020.0
10689,Stare Miasto Kleparz Oskara Kolberga,Krakow,1.0,22183.0,50.0716418,19.9347471,1053910.0,3.0,87.1,1930.0
10690,Prsdnik Biay Stefana Banacha,Krakow,1.0,24940.0,50.1015333,19.9640995,581461.0,3.0,70.66,2020.0
10691,Wawer Marysin Wawerski,Warszawa,4.0,8610.0,52.2371411,21.1354095,330000.0,2.0,36.46,1970.0
10692,Podgorze Paszow,Krakow,1.0,24688.0,50.0345327,19.9754459,399000.0,2.0,47.0,1998.0
10693,Prsdnik Biay,Krakow,0.0,29833.0,50.1035684,19.9536031063012,490348.0,3.0,60.49,2021.0
10694,Ursynow rtm Witolda Pileckiego,Warszawa,7.0,14841.0,52.1526496,21.0180635,740000.0,3.0,75.4,2001.0
10695,Bielany Wadysawa Broniewskiego,Warszawa,8.0,15493.0,52.2708306,20.94967475789464,462000.0,3.0,51.4,1970.0
10696,Mokotow Gorska,Warszawa,1.0,15188.0,52.2043269,21.0365519,590000.0,2.0,46.3,1955.0
10697,Mokotow Wygledow,Warszawa,9.0,6643.0,52.19513205,20.996452781843846,415000.0,2.0,38.6,1970.0
10698,Stare Miasto Naramowice ul Czarnucha,Poznan,1.0,1864.0,52.4499763,16.9527562,395293.9,3.0,56.39,2022.0
10699,Ochota Racawicka,Warszawa,5.0,13901.0,52.1989416,21.0121943,539000.0,2.0,46.0,1973.0
10700,agiewnikiBorek Faecki,Krakow,1.0,29333.0,50.0199633,19.9294446,1600000.0,5.0,124.0,1960.0
10701,Nowa Huta,Krakow,3.0,22213.0,50.080618650000005,20.12933219800524,420000.0,2.0,46.08,1960.0
10702,Grunwald Gorczyn ul Romana Dmowskiego,Poznan,3.0,5463.0,52.3817991,16.8916385,489900.0,2.0,65.27,2021.0
10703,Ursynow Hawajska,Warszawa,0.0,6718.0,52.1502252,21.0408109,864000.0,4.0,71.3,1978.0
10704,Wola,Warszawa,8.0,11099.0,52.2362379,20.9547815,540000.0,2.0,41.0,2019.0
10705,Ochota Karola Bohdanowicza,Warszawa,2.0,16866.0,52.2001085,20.976462,585200.0,2.0,44.0,2011.0
10706,Grunwald azarz Gogowska,Poznan,1.0,4265.0,52.4016616,16.9100607,510840.0,2.0,59.4,1913.0
10707,agiewnikiBorek Faecki Bartla,Krakow,2.0,22078.0,49.9989363,19.8974534,410000.0,2.0,55.4,2002.0
10708,Wola Obozowa 56,Warszawa,3.0,12073.0,52.247137,20.9535396,275000.0,1.0,20.0,1968.0
10709,Prsdnik Czerwony,Krakow,1.0,19877.0,50.0859419,19.96660060819073,531600.0,3.0,50.63,2022.0
10710,Nowa Huta Czyzyny Nowohucka 46,Krakow,4.0,30195.0,50.0558029,19.9993305,330348.0,2.0,30.73,2022.0
10711,Bemowo Jelonki Krysztaowa,Warszawa,4.0,12057.0,52.2204327,21.2265716,590000.0,2.0,55.0,2009.0
10712,Grzegorzki ul pk Francesco Nullo,Krakow,1.0,25809.0,50.0469432,19.997153435836697,659924.0,2.0,56.89,2022.0
10713,Bielany Piaski Gen Klemensa Stanisawa Rudnickiego,Warszawa,1.0,16647.0,52.2649706,20.9444905,660000.0,2.0,45.86,2017.0
10714,Grunwald Jeleniogorska 13,Poznan,0.0,5568.0,52.404212,16.882542,366480.0,2.0,50.9,2021.0
10715,Wilda,Poznan,4.0,1380.0,52.3897748,16.9174381,359999.0,2.0,50.0,1970.0
10716,Grunwald Jeleniogorska 13,Poznan,1.0,5610.0,52.404212,16.882542,490823.0,3.0,69.13,2021.0
10717,rodmiecie,Warszawa,2.0,13761.0,52.2328098,21.019067,497500.0,1.0,23.7,1960.0
10718,Bronowice Wodzimierza Tetmajera,Krakow,1.0,22642.0,50.0898376,19.870812874428267,1118600.0,5.0,140.0,2021.0
10719,Bronowice ul Stelmachow,Krakow,0.0,29572.0,50.1004008,19.8877694,352084.0,2.0,39.56,2021.0
10720,rodmiecie ul Mordechaja Anielewicza,Warszawa,2.0,9710.0,52.2473894,20.988839,535000.0,2.0,36.0,1968.0
10721,Stare Miasto Naramowice ul Sielawy,Poznan,2.0,313.0,52.4463318,16.9512697,274714.0,2.0,32.9,2022.0
10722,Wawer Marysin Wawerski Korkowa,Warszawa,0.0,13269.0,52.2443789,21.1752608,369000.0,2.0,35.0,2014.0
10723,Nowe Miasto Malta ul Katowicka,Poznan,1.0,4994.0,52.3973449,16.9619394,304695.0,2.0,32.94,2022.0
10724,Debniki KlinyZacisze ul Babinicza,Krakow,0.0,19586.0,50.0011381,19.899539,415000.0,2.0,47.5,2009.0
10725,Biaoeka ul Gebocka,Warszawa,1.0,10239.0,52.3234679,21.0670915,379800.0,3.0,56.44,2020.0
10726,Mokotow ul Biaego Debu 1,Warszawa,1.0,7780.0,52.183924,21.042562,1398300.0,4.0,91.63,2021.0
10727,maopolskie,Krakow,6.0,23128.0,50.0619474,19.9368564,571350.0,4.0,73.25,2018.0
10728,Biaoeka,Warszawa,0.0,15869.0,52.3196649,21.0211773,589000.0,3.0,70.8,1988.0
10729,Debniki ul Kobierzynska,Krakow,0.0,24960.0,50.0264036,19.9118498,529000.0,2.0,40.86,2021.0
10730,Ochota Aleje Jerozolimskie,Warszawa,6.0,15800.0,52.2274779,20.9993834,559000.0,3.0,45.3,1967.0
10731,Ursus Apartamentowa,Warszawa,0.0,15165.0,52.1941744,20.9068279,663358.0,4.0,81.4,2021.0
10732,Bielany ul Rudzka 5,Warszawa,6.0,7665.0,52.27851165,20.9734368,470600.0,1.0,29.16,2021.0
10733,Biaoeka,Warszawa,2.0,14276.0,52.3196649,21.0211773,335000.0,2.0,40.06,2011.0
10734,Wola Muranow Sominskiego Zygmunta,Warszawa,2.0,11752.0,52.24725290000001,21.013379274688056,673264.0,2.0,54.0,2021.0
10735,Prsdnik Biay,Krakow,0.0,21073.0,50.1035684,19.9536031063012,280000.0,1.0,30.0,2008.0
10736,Nowe Miasto Dymka,Poznan,0.0,3740.0,52.3938613,16.9910647,766912.0,4.0,83.36,2021.0
10737,Zoliborz,Warszawa,5.0,15771.0,52.2675944,20.9796975,529400.0,2.0,42.45,2021.0
10738,Nowe Miasto Malta,Poznan,2.0,6087.0,52.40739345,16.979467067544743,293000.0,2.0,35.0,2020.0
10739,Wochy,Warszawa,4.0,10289.0,52.1861093,20.9484377,910000.0,3.0,71.0,2017.0
10740,rodmiecie Zota,Warszawa,10.0,12076.0,52.23095545,21.00117599138309,2520000.0,2.0,63.0,2017.0
10741,Prsdnik Czerwony al 29 Listopada,Krakow,4.0,24301.0,49.9730627,19.8323374,494000.0,2.0,42.6,2020.0
10742,rodmiecie Solec,Warszawa,5.0,18241.0,52.2337064,21.0281295,1450000.0,3.0,67.12,2017.0
10743,Bemowo,Warszawa,0.0,16889.0,52.2389738,20.9132881,512000.0,2.0,39.53,2014.0
10744,Grzegorzki Stanisawa Jachowicza,Krakow,3.0,25200.0,50.0619268,19.9796874,495000.0,3.0,50.0,1967.0
10745,Wzgorza Krzesawickie ulGustawa Morcinka,Krakow,1.0,26642.0,50.1047809,20.0362743,374418.0,3.0,61.38,2022.0
10746,Podgorze Duchackie ul Walerego Sawka,Krakow,8.0,24743.0,50.0242313,19.959569,449000.0,2.0,46.7,2021.0
10747,Wola ul Marcina Kasprzaka,Warszawa,10.0,18147.0,52.227298450000006,20.953014207365527,418000.0,1.0,29.0,2021.0
10748,Targowek,Warszawa,2.0,10807.0,52.2751918,21.0580854,575000.0,3.0,60.9,1977.0
10749,Grzegorzki,Krakow,3.0,29439.0,50.06497215,19.968825516425383,897600.0,3.0,74.8,2021.0
10750,Grzegorzki Grzegorzecka,Krakow,5.0,20298.0,50.0587885,19.9500605,2921800.0,5.0,146.09,2022.0
10751,Mokotow Sadyba Jana III Sobieskiego,Warszawa,1.0,8327.0,52.2174171,21.0354469,683740.0,3.0,68.4,2021.0
10752,Mistrzejowice ul Piasta Koodzieja,Krakow,2.0,28398.0,50.0986433,20.0132206,455324.0,2.0,51.16,2020.0
10753,PragaPoudnie Grochow,Warszawa,0.0,14730.0,52.2497745,21.1068857,480000.0,3.0,44.0,1959.0
10754,Podgorze Rydlowka,Krakow,1.0,21384.0,50.08780725,19.878046068078184,753355.0,4.0,88.63,2022.0
10755,Ursynow Jana Cybisa,Warszawa,5.0,12768.0,52.1538352,21.02292308294029,525000.0,3.0,52.8,1979.0
10756,Podgorze Paszow Bagrowa,Krakow,4.0,26150.0,50.0361989,20.000282,533000.0,2.0,41.0,2018.0
10757,maopolskie,Krakow,4.0,19765.0,50.0619474,19.9368564,290000.0,2.0,36.5,1975.0
10758,Stare Miasto,Krakow,1.0,25630.0,50.0590398,19.93716829792899,219312.0,1.0,15.95,2021.0
10759,Podgorze Duchackie Wola Duchacka Sebastiana Klonowica,Krakow,3.0,26218.0,50.0197558,19.9528554,480480.0,2.0,60.06,2020.0
10760,Podgorze Stanisawa Klimeckiego,Krakow,5.0,22276.0,50.0492242,19.9703793,779000.0,3.0,79.89,2021.0
10761,Podgorze Zabocie Stanisawa Klimeckiego,Krakow,5.0,23741.0,50.0492242,19.9703793,709000.0,3.0,70.0,2021.0
10762,Nowa Huta Czyzyny ul Wonicow,Krakow,1.0,26121.0,50.0469432,19.997153435836697,648324.0,4.0,70.47,2022.0
10763,Wawer,Warszawa,2.0,10009.0,52.2203581,21.1370825,409000.0,2.0,46.16,1985.0
10764,Grunwald Jeleniogorska 13,Poznan,0.0,5543.0,52.404212,16.882542,451053.0,3.0,65.37,2021.0
10765,Wola Mirow,Warszawa,5.0,15695.0,52.2393149,20.9858382,900000.0,1.0,32.0,2020.0
10766,Podgorze,Krakow,2.0,26977.0,50.0430999,19.9529614,799000.0,2.0,56.02,2012.0
10767,Biaoeka,Warszawa,1.0,10555.0,52.3196649,21.0211773,460000.0,3.0,54.0,2010.0
10768,Ursus Posag 7 Panien,Warszawa,0.0,8245.0,52.20391495,20.878297686644245,466000.0,3.0,59.94,2022.0
10769,Ursus,Warszawa,3.0,18115.0,52.1960985,20.8828989,852000.0,4.0,107.9,1956.0
10770,Grunwald Jeleniogorska 13,Poznan,2.0,5654.0,52.404212,16.882542,527025.0,3.0,70.27,2021.0
10771,Wola Marcina Kasprzaka,Warszawa,7.0,11164.0,52.227298450000006,20.953014207365527,417000.0,2.0,30.0,2020.0
10772,Mistrzejowice Piasta Koodzieja,Krakow,6.0,24644.0,50.0986433,20.0132206,463828.0,3.0,61.03,2021.0
10773,Biaoeka,Warszawa,1.0,15157.0,52.3196649,21.0211773,390000.0,2.0,38.0,2001.0
10774,Targowek Brodno,Warszawa,2.0,12168.0,52.2775271,21.0223526,450000.0,2.0,48.0,2002.0
10775,Nowe Miasto Malta ul Katowicka,Poznan,5.0,4652.0,52.3973449,16.9619394,564820.0,3.0,72.88,2022.0
10776,rodmiecie,Warszawa,4.0,9860.0,52.2328098,21.019067,575000.0,2.0,48.0,1950.0
10777,Mokotow Wygledow Zaglowa,Warszawa,4.0,10780.0,52.1938196,20.986748,2600000.0,4.0,140.0,2007.0
10778,Nowe Miasto Zawady Chlebowa,Poznan,0.0,1837.0,52.4166954,16.9614256,327625.0,2.0,45.44,2020.0
10779,Prsdnik Biay Szymona Zimorowicza,Krakow,2.0,22171.0,50.0950503,19.9284425,437000.0,3.0,52.02,2020.0
10780,PragaPoudnie Gocaw,Warszawa,3.0,9952.0,52.2286331,21.1065722,440640.0,2.0,44.46,2022.0
10781,Biaoeka Erazma z Zakroczymia,Warszawa,1.0,12869.0,52.3248283,20.947509231207427,485000.0,2.0,52.1,1993.0
10782,rodmiecie Stanisawa Noakowskiego,Warszawa,1.0,13531.0,52.2213603,21.0101343,2307275.0,3.0,112.55,1913.0
10783,Prsdnik Czerwony Jozefa epkowskiego,Krakow,2.0,20999.0,50.0890016,19.9635853,340000.0,1.0,36.0,1998.0
10784,Debniki Michaa Bauckiego,Krakow,2.0,29928.0,50.0496526,19.9258888,746000.0,3.0,64.0,1929.0
10785,Mokotow ul Kobucka,Warszawa,3.0,11892.0,52.1599734,20.990916185264226,507000.0,2.0,32.0,2019.0
10786,BiezanowProkocim Biezanow Mariana Domagay,Krakow,2.0,20447.0,50.033059,20.0510649,389000.0,3.0,46.0,2020.0
10787,Nowa Huta os Kalinowe,Krakow,4.0,19794.0,50.0913016,20.013504422257416,280000.0,2.0,37.0,1970.0
10788,Stare Miasto Naramowice ul Czarnucha,Poznan,1.0,2010.0,52.4499763,16.9527562,528326.4,3.0,78.62,2020.0
10789,Zoliborz Rudzka,Warszawa,0.0,16883.0,52.2789445,20.9705271,804400.0,3.0,72.55,2021.0
10790,Mokotow,Warszawa,0.0,8666.0,52.1939874,21.0457809,540000.0,3.0,53.0,1973.0
10791,Stare Miasto Pistkowo,Poznan,1.0,3965.0,52.4006632,16.91973259178088,499000.0,3.0,72.0,2004.0
10792,Wola,Warszawa,4.0,13824.0,52.2362379,20.9547815,289000.0,1.0,24.5,1966.0
10793,Mokotow Pory,Warszawa,3.0,15076.0,52.1840585,21.044302,650000.0,2.0,51.0,2005.0
10794,Bemowo,Warszawa,1.0,13387.0,52.2389738,20.9132881,600000.0,2.0,53.0,2000.0
10795,Nowe Miasto Malta Brnenska,Poznan,5.0,3664.0,52.3944011,16.9581712,337000.0,1.0,32.7,2022.0
10796,Nowa Huta Czyzyny Franciszka Zabockiego,Krakow,3.0,21048.0,50.0904592,19.9941367,425000.0,2.0,50.0,1989.0
10797,BiezanowProkocim Maa Gora,Krakow,1.0,25327.0,50.0114948,20.0245485,519900.0,2.0,55.12,2011.0
10798,Wawer ul Przylaszczkowa,Warszawa,1.0,12896.0,52.2319581,21.0067249,389880.0,2.0,9000.0,2022.0
10799,Debniki KlinyZacisze bpa A Maysiaka,Krakow,3.0,29800.0,49.9988318,19.8938784,346311.0,2.0,50.19,2022.0
10800,Zoliborz Rudzka,Warszawa,4.0,10276.0,52.2789445,20.9705271,579700.0,2.0,42.26,2021.0
10801,Nowa Huta os Kalinowe,Krakow,4.0,28443.0,50.0913016,20.013504422257416,289990.0,2.0,37.0,1960.0
10802,Targowek Aleksandra Gajkowicza,Warszawa,1.0,10944.0,52.2730223,21.0610603,549900.0,3.0,55.78,1980.0
10803,Zwierzyniec Wola Justowska Podscze,Krakow,1.0,26907.0,50.0469432,19.997153435836697,2060352.0,5.0,134.7,2019.0
10804,Debniki Mieszczanska,Krakow,1.0,27497.0,50.0456807,19.9282459,620000.0,3.0,53.0,2011.0
10805,Targowek,Warszawa,0.0,6622.0,52.2751918,21.0580854,589352.0,3.0,59.98,2020.0
10806,Jezyce Soacz ul Michaa Drzymay,Poznan,3.0,4776.0,52.4223634,16.9153544,739670.0,3.0,77.86,2020.0
10807,Ursynow Kabaty Melchiora Wankowicza,Warszawa,1.0,10182.0,52.131361,21.0672653,709000.0,2.0,58.56,2004.0
10808,Bronowice,Krakow,1.0,18823.0,50.0833247,19.869783648014888,450000.0,4.0,80.49,2020.0
10809,Bielany Sokratesa,Warszawa,0.0,14916.0,52.283105,20.9264802,850000.0,3.0,73.4,2010.0
10810,Grzegorzki ul pk Francesco Nullo,Krakow,7.0,28793.0,50.0469432,19.997153435836697,625378.0,2.0,46.67,2022.0
10811,Nowe Miasto Malta ul Katowicka,Poznan,6.0,5897.0,52.3973449,16.9619394,481365.0,3.0,50.67,2022.0
10812,Mokotow Suzewiec Konstruktorska 9a,Warszawa,6.0,16439.0,52.18490335,20.998372025693865,720000.0,2.0,48.0,2018.0
10813,Jezyce Stanisawa Szczepanowskiego,Poznan,1.0,3945.0,52.4188529,16.8976818,498700.8,3.0,65.0,2021.0
10814,Wilanow ul Sarmacka,Warszawa,1.0,16190.0,52.1656517,21.0767961,1110000.0,3.0,93.2,2009.0
10815,Podgorze Paszow,Krakow,4.0,25754.0,50.0345327,19.9754459,352000.0,2.0,39.78,2022.0
10816,Targowek,Warszawa,0.0,6857.0,52.2751918,21.0580854,489900.0,2.0,50.0,2008.0
10817,Wochy,Warszawa,5.0,13705.0,52.1861093,20.9484377,865000.0,6.0,120.0,1998.0
10818,Krowodrza al Kijowska,Krakow,7.0,22013.0,50.0684308,19.9137868,740000.0,2.0,52.3,2010.0
10819,wielkopolskie,Poznan,1.0,984.0,52.4006632,16.91973259178088,699000.0,3.0,78.0,2009.0
10820,Grzegorzki Kazimierza Kordylewskiego,Krakow,3.0,25322.0,50.0603359,19.9623163,885000.0,3.0,75.45,2009.0
10821,Nowa Huta Czyzyny Kamionka,Krakow,0.0,28468.0,50.0647613,20.0099164,390000.0,2.0,51.52,1970.0
10822,Mokotow ul Bergamotki,Warszawa,1.0,9404.0,52.1786418,21.0401234,513000.0,2.0,38.0,2018.0
10823,PragaPoudnie Grochowska,Warszawa,5.0,8246.0,52.2497745,21.1068857,1352104.0,4.0,116.3,2022.0
10824,BiezanowProkocim Zocieniowa,Krakow,4.0,20417.0,50.0181408,20.0508626,372154.0,2.0,50.98,2020.0
10825,rodmiecie,Warszawa,8.0,10026.0,52.2328098,21.019067,545000.0,3.0,46.0,1967.0
10826,Mokotow Bartomieja,Warszawa,4.0,14814.0,52.1684041,21.0072826,495000.0,3.0,48.49,1975.0
10827,Grunwald Jeleniogorska 13,Poznan,3.0,5604.0,52.404212,16.882542,401786.0,2.0,52.18,2021.0
10828,PragaPoudnie,Warszawa,8.0,6855.0,52.2373961,21.0712578,769000.0,4.0,83.0,1992.0
10829,Biaoeka Jozefa Mehoffera,Warszawa,3.0,16944.0,52.3421232,20.971726,435116.0,2.0,48.4,2020.0
10830,Podgorze pk Ryszarda Kuklinskiego,Krakow,2.0,22692.0,50.04450785,19.9731901,372857.0,2.0,34.46,2021.0
10831,Mokotow Gorny Mokotow,Warszawa,0.0,13145.0,52.1926848,21.0107885,425000.0,2.0,38.0,1964.0
10832,Grzegorzki Stanisawa Lema,Krakow,2.0,26567.0,50.06772015,19.99154900943178,603567.0,3.0,60.66,2021.0
10833,Grzegorzki Dsbie Lema,Krakow,0.0,27443.0,50.06772015,19.99154900943178,468624.0,2.0,45.06,2021.0
10834,Stare Miasto Al Niepodlegoci,Poznan,1.0,5336.0,52.4120984,16.9193436,365000.0,1.0,36.89,1920.0
10835,Podgorze Zabocie Jana Dekerta,Krakow,0.0,29233.0,50.0500118,19.9686566,632500.0,2.0,50.4,1984.0
10836,PragaPonoc ul Szwedzka,Warszawa,4.0,11913.0,52.2634539,21.0453302,769946.79,3.0,61.17,2022.0
10837,Jezyce Podolany,Poznan,4.0,3263.0,52.456781,16.887939,299000.0,2.0,32.0,2020.0
10838,Mokotow ul Biaego Debu 1,Warszawa,1.0,7767.0,52.183924,21.042562,1386300.0,4.0,93.69,2021.0
10839,rodmiecie,Krakow,3.0,29673.0,50.055,19.9430556,1250000.0,4.0,93.0,2016.0
10840,Podgorze Michaa Zaka,Krakow,0.0,29215.0,50.0114962,19.9482155,329000.0,1.0,35.79,2005.0
10841,Wola Juliana Konstantego Ordona,Warszawa,2.0,8693.0,52.2247928,20.9525803,789793.0,4.0,79.9,2021.0
10842,Wola Juliana Konstantego Ordona,Warszawa,7.0,16068.0,52.2247928,20.9525803,948196.0,4.0,92.04,2021.0
10843,Wochy Obywatelska,Warszawa,2.0,16232.0,52.2089218,20.8957411,470000.0,2.0,39.27,2014.0
10844,Wola Muranow,Warszawa,0.0,9646.0,52.24033315,20.987097142274752,750912.0,3.0,62.67,2021.0
10845,Mokotow Gorny Mokotow Puawska,Warszawa,10.0,11867.0,52.1915757,21.0248957,859000.0,4.0,67.0,1975.0
10846,Targowek Brodno Torunska,Warszawa,4.0,16970.0,52.2937121,21.0331538,429000.0,4.0,54.5,1968.0
10847,Mokotow Chemska,Warszawa,5.0,9975.0,52.2017608,21.03642068914673,1690000.0,4.0,109.0,2007.0
10848,Stare Miasto,Krakow,3.0,18962.0,50.0590398,19.93716829792899,1374862.5,4.0,137.5,1900.0
10849,Nowe Miasto Malta ul Katowicka,Poznan,0.0,4967.0,52.3973449,16.9619394,730590.0,6.0,104.37,2022.0
10850,Bemowo Jelonki Jana Olbrachta,Warszawa,3.0,8098.0,52.2391635,20.9426598,570000.0,2.0,45.23,2019.0
10851,Biaoeka Atrakcyjna,Warszawa,0.0,18036.0,52.3320653,21.0538995,290000.0,2.0,34.5,2021.0
10852,Wilda Debiec,Poznan,2.0,279.0,52.3711081,16.9163707,285000.0,2.0,54.0,1960.0
10853,Nowe Miasto Malta ul Katowicka,Poznan,4.0,5851.0,52.3973449,16.9619394,443362.5,3.0,50.67,2022.0
10854,Bronowice ks Stanisawa Truszkowskiego,Krakow,1.0,28186.0,50.0933216,19.8731968,568592.0,4.0,71.53,2022.0
10855,Stare Miasto,Poznan,3.0,2463.0,52.4087213,16.9336538,421800.0,2.0,57.0,2010.0
10856,Centrum,Warszawa,10.0,7026.0,52.2311577,21.0100632,325000.0,1.0,18.0,2021.0
10857,Stare Miasto Winogrady Wilczak 20,Poznan,5.0,6036.0,52.430023250000005,16.95269067658415,460010.0,3.0,58.6,2020.0
10858,Stare Miasto Winogrady Wilczak,Poznan,5.0,4778.0,52.4303504,16.9510879,341120.0,2.0,42.64,2020.0
10859,Biaoeka Ksty Grodziskie,Warszawa,1.0,11040.0,52.3246245,21.0547602,431352.0,3.0,59.91,2021.0
10860,Bemowo ul Brszownicza 7,Warszawa,2.0,10412.0,52.2319581,21.0067249,530000.0,3.0,63.0,1984.0
